lr,la,rho*,T*,rho*_sim,T*_sim,P*_sim,TotEn_sim,thermal_conductivity,T*_sim_std,P*_sim_std,TotEn_sim_std,thermal_conductivity_std,is_fluid,is_solid,is_stable
18.0,6.0,1.1,10.0,1.1,10.000248755172414,95.75205629885058,18.819235804597703,24.18056739712796,0.0239445923482243,0.2294173652659391,0.0004141392066813,1.860894501870792,True,False,True
18.0,6.0,1.104192,8.76,1.10419,8.641818334693877,87.58531330612244,15.751547795918366,26.09009478762123,0.0215446295184768,0.2087328106694966,0.0002751836670592,0.3352530318832459,True,False,True
18.0,6.0,1.118393,4.44,1.11839,4.446801612244898,57.66876004081634,5.7008189918367345,23.529528029121245,0.0122631737371217,0.1234897691888785,8.760039993106636e-05,0.5592621589598911,True,False,False
18.0,6.0,1.118929,5.54,1.11893,5.60697186122449,68.04849518367347,8.667169514285716,27.626227339776257,0.01470817793084,0.1461400035244334,0.0001298303098307,1.657439090803971,True,False,True
18.0,6.0,1.120323,5.79,1.12032,5.793150028571429,70.00671391836734,9.158949253061223,26.842920615327223,0.0151368723672519,0.1502278910415371,0.0001410228242331,3.204347548002905,True,False,True
18.0,6.0,1.123393,4.44,1.12339,4.436315016326531,58.719952693877545,5.741343620408164,19.02831003188853,0.0121581222567745,0.1227469287628438,8.831480446372275e-05,0.7196553343488693,True,False,False
18.0,6.0,1.133872,6.0,1.13387,6.105809395918367,76.34383848979591,10.17919036734694,27.14722500402399,0.0165710913681836,0.1659893900199298,0.0001581496071418,2.567885310311649,True,False,True
18.0,6.0,1.15,5.3,1.15,5.300080679310344,73.59176631034484,8.410381462068965,26.321580897126456,0.0142874028737315,0.1456975456412795,0.0001242928448361,2.3698094409281745,True,False,False
18.0,6.0,1.15,6.0,1.15,6.0002062356321835,80.0731727816092,10.218201137931034,22.8452620275336,0.0159746755905727,0.1620783600734267,0.0001552969383913,1.9540742128009256,True,False,False
18.0,6.0,1.15,10.0,1.15,9.999822832083956,113.32273635682158,20.078239650674664,31.002390455823033,0.0249937663196626,0.2491591918332866,0.0004185314204546,2.8376532009821025,True,False,True
18.0,6.0,1.158929,5.54,1.15893,5.4703846612244895,77.76778089795918,9.02066607755102,26.26191256204877,0.0153990018816191,0.1577489145291541,0.000136144791876,0.3765053142421994,True,False,False
18.0,6.0,1.16,8.42,1.16,8.351211914285715,103.7735636734694,16.34002457142857,27.45648679329609,0.0219617613051675,0.2210766414786697,0.0002896899963705,0.8216400551417998,True,False,True
18.0,6.0,1.173872,6.0,1.17387,6.0900296653061226,88.3071538367347,10.943143632653062,25.66328302778926,0.0166166880863358,0.1713988923704365,0.000170083530253,1.6070771265403017,True,False,False
18.0,6.0,1.2,7.2,1.2,7.199691955172414,108.21515586206895,14.46425416091954,29.29439709460215,0.0192370041865823,0.2009709644634444,0.0002323797772415,2.546068759890025,True,False,False
18.0,6.0,1.2,8.42,1.2,8.452876759183672,120.04178367346938,17.684373510204082,29.332266048191865,0.0217054347014045,0.2255160420848659,0.00030601084073,2.0211476686961363,True,False,True
18.0,6.0,1.2,10.0,1.2,9.997847313793104,133.92309908045976,21.56975691954023,35.396125161437446,0.0254847940405272,0.2639552982911265,0.0004453702758526,2.576401844159321,True,False,True
18.0,6.0,1.22,7.76,1.22,7.683463175510203,121.01598204081634,16.294554163265307,32.82507311691535,0.020621763001928,0.2180892029724601,0.0002773632886906,1.2254643861861134,True,False,False
19.0,6.0,0.025,6.66,0.025,6.6600923965517245,0.1711552903448275,9.901693524137931,1.6376728009808517,0.0018397358386015,0.0004624692337658,1.2461507623151064e-05,0.0357536337741196,True,False,True
19.0,6.0,0.04,0.86,0.04,0.8602723934482759,0.0282105880689655,0.97871358,0.3636583729377286,0.0037279429714297,0.0002792379985548,1.0848106801636044e-05,0.0027949390348502,True,False,False
19.0,6.0,0.04,10.0,0.04,9.999228520689655,0.4208448151724138,14.887807241379312,2.1205078382715343,0.0031459750153859,0.001286145663923,3.6337742637672137e-05,0.1091280984442883,True,False,True
19.0,6.0,0.05,1.1,0.05,1.0998327655172415,0.0476227307931034,1.323521720689655,0.9509941530866748,0.0034514394192432,0.0004088194898812,1.0702814212234554e-05,0.0243589115578285,True,False,False
19.0,6.0,0.05,1.3,0.05,1.2998659370689656,0.0590791333965516,1.6509269637931032,0.5313475452252934,0.0030765643926165,0.0004366996081421,9.757747797257297e-06,0.0768021647195002,True,False,True
19.0,6.0,0.05,1.6,0.05,1.6006017931034484,0.0760025846551724,2.1263031482758623,1.1701503656561747,0.0027005466258889,0.0004798351111332,8.890818356367888e-06,0.0854782105722403,True,False,True
19.0,6.0,0.05,1.8,0.05,1.8000277944827587,0.0871224838551724,2.4368096379310344,0.7202939603482985,0.0025605312522447,0.0005255327577027,8.53434916266987e-06,0.0363936952406535,True,False,True
19.0,6.0,0.05,2.0,0.05,1.9999773413793105,0.0981843743103448,2.745459841379311,0.8686448651785157,0.002471817332482,0.0005629124029145,8.702016404756889e-06,0.0577853515058738,True,False,True
19.0,6.0,0.05,2.8,0.05,2.7999480586206897,0.142269108663793,3.9689376788793105,1.0276426330856985,0.0021925772941497,0.0006929633472614,8.276008559889996e-06,0.0658825495756137,True,False,True
19.0,6.0,0.05,4.6,0.05,4.600119717868338,0.2405916060501566,6.700043601253919,1.676884870433553,0.0022338082561236,0.0009900475860978,1.0629088310374897e-05,0.0863800896809113,True,False,True
19.0,6.0,0.05,5.3,0.05,5.299355127586207,0.2785850072413793,7.758144013793102,1.706728817296844,0.002418495954348,0.0011224442537345,1.2487723509536312e-05,0.0020460821189441,True,False,True
19.0,6.0,0.05,6.0,0.05,5.999976907881773,0.3166829010837438,8.817879834482758,1.6778897083217077,0.0024846247979038,0.0012145870418217,1.455893694828826e-05,0.183086646678536,True,False,True
19.0,6.0,0.06,3.41,0.06,3.4096588586206895,0.2122470834482758,4.852200555172414,1.2773574255418751,0.0023173874414944,0.0010605717654878,9.238068060438257e-06,0.0743932528165492,True,False,True
19.0,6.0,0.06,3.88,0.06,3.880284182758621,0.2436331586206896,5.567925962068965,1.171022489687552,0.0022855141682246,0.0011370554567718,9.929309083833397e-06,0.0175715748083362,True,False,True
19.0,6.0,0.06,4.35,0.06,4.349936772413794,0.2748740472413793,6.280577068965516,1.6500088244584892,0.0023596194750103,0.0012499960215911,1.0907213275893085e-05,0.0820381754562108,True,False,True
19.0,6.0,0.06,4.82,0.06,4.819595672413794,0.3061186813793103,6.993225351724137,1.4885367465721528,0.0024525376674532,0.0013686712893057,1.205285075140787e-05,0.0422496424134364,True,False,True
19.0,6.0,0.06,5.3,0.06,5.29994828275862,0.3380047465517241,7.72139945172414,1.851851381122521,0.0025416966414633,0.0014357465796649,1.3721572782702685e-05,0.0020845533988695,True,False,True
19.0,6.0,0.06,5.77,0.06,5.770112772413792,0.3691233524137931,8.433578258620688,1.4028670751861143,0.0026237658942865,0.0015234576862445,1.5167297868309623e-05,0.0400921653023663,True,False,True
19.0,6.0,0.06,8.59,0.06,8.589291641379312,0.5552792603448276,12.701468275862068,2.382950024731138,0.0034331973752863,0.0021259220955327,4.684373746851368e-05,0.2981928504578818,True,False,True
19.0,6.0,0.06,9.06,0.06,9.061112893103449,0.5864513237931034,13.41559662068966,2.6065067936847095,0.0035035739219519,0.0021611602925095,3.2312733004944216e-05,0.047620608296074,True,False,True
19.0,6.0,0.06,10.0,0.06,10.000044700000002,0.6481925624137932,14.83600551724138,2.4088092301486332,0.0039282189938015,0.0024004182214155,6.658196218289065e-05,0.1404338893561035,True,False,True
19.0,6.0,0.063904,1.05,0.063904,1.0494520551724138,0.0545470761724137,1.1460843413793105,0.5213771968612094,0.0039527300572571,0.0005897731590759,1.3724259791466196e-05,0.0160120132165418,True,False,False
19.0,6.0,0.079613,0.92,0.079613,0.9199772072413794,0.0509683077586206,0.787167331724138,0.6801024753231979,0.0051195123992512,0.0008170111321669,2.126508458678996e-05,0.0167028458458386,True,False,False
19.0,6.0,0.1,0.9,0.1,0.9000287717733989,0.0543277339999999,0.5751386708866996,0.6704320156940614,0.0064651558042498,0.0012047178662736,3.9701931124845194e-05,0.046379686812421,True,False,False
19.0,6.0,0.1,0.91,0.1,0.90995453,0.0558138854482757,0.6017905475862069,0.6815339197832214,0.0062772438917879,0.0011441196317931,3.523890979304528e-05,0.021007404056089,True,False,False
19.0,6.0,0.1,1.0,0.1,0.9995808037931034,0.0686661508620689,0.807439792413793,0.6238823381130955,0.005393223365184,0.0011649249402909,2.4598949665186595e-05,0.0704966128785878,True,False,False
19.0,6.0,0.1,1.1,0.1,1.1000814062695925,0.082136078460815,1.0041025394984326,0.6042272242812132,0.0047497782468331,0.0011757206187841,1.8825690645555645e-05,0.0516053439369568,True,False,False
19.0,6.0,0.1,1.2,0.1,1.1996321333333333,0.0950933829511493,1.185640007471264,0.7228420868047566,0.004414899425028,0.0012280963393437,1.685199312879293e-05,0.0527223691510568,True,False,False
19.0,6.0,0.1,1.3,0.1,1.29986067394636,0.1078731590421455,1.3596544245210729,0.9040598779602992,0.0040781027504883,0.0012368943939087,1.5577574832378295e-05,0.1120708177325226,True,False,True
19.0,6.0,0.1,1.4,0.1,1.4001313655172414,0.1205648031896551,1.529085721551724,1.007639864449454,0.0037590527410215,0.0012942486660424,1.3779693900987862e-05,0.1550491779032093,True,False,True
19.0,6.0,0.1,1.5,0.1,1.4995453,0.1329564835208711,1.6934396932849365,0.7549545110686272,0.003677444076331,0.0013372630403246,1.3577358682925072e-05,0.0702935149946541,True,False,True
19.0,6.0,0.1,1.7,0.1,1.7000231529945553,0.1578298298548094,2.0183917909255897,0.8850715549292094,0.0034371947415462,0.0014115727627402,1.2512335842108451e-05,0.0712227251112805,True,False,True
19.0,6.0,0.1,1.8,0.1,1.7999003034482757,0.1701267820689655,2.1778278,0.8450586713493835,0.003303770867217,0.0014896641365858,1.1854062577304333e-05,0.0446683475866201,True,False,True
19.0,6.0,0.1,1.9,0.1,1.8999316758620688,0.1823458599999999,2.3364582965517235,0.973026128659858,0.003295700118942,0.001493346768946,1.1746209057414167e-05,0.0538138364438198,True,False,True
19.0,6.0,0.1,2.0,0.1,1.999679943349754,0.1945887217241379,2.494180073399015,0.9533165189053212,0.0031869595053635,0.0015903353034225,1.152506071614886e-05,0.0552787520600828,True,False,True
19.0,6.0,0.1,2.4,0.1,2.399973655172414,0.2431822934482758,3.1199066862068965,1.085074177327626,0.0030055713734406,0.0017239317761967,1.1088630492925892e-05,0.1163455950816634,True,False,True
19.0,6.0,0.1,2.8,0.1,2.799749004388715,0.2914361982131661,3.738931073040753,1.4118180097130877,0.0028642380853489,0.0019809383718314,1.0777031427142164e-05,0.1477927267439633,True,False,True
19.0,6.0,0.1,4.6,0.1,4.600285351724137,0.506411325862069,6.501128468965517,1.939909499778605,0.0030277175775326,0.0028121209468569,1.4617135286405656e-05,0.0597536250369838,True,False,True
19.0,6.0,0.1,6.0,0.1,6.000339611853448,0.6720771812715518,8.638427653232759,2.141378752105827,0.00347172504449,0.0035051120183626,2.010867708629892e-05,0.2290871706582114,True,False,True
19.0,6.0,0.1,7.2,0.1,7.199558521182267,0.8131820340394088,10.466630847290642,2.465740088865727,0.0039266078934585,0.0040128140338735,4.239100026937814e-05,0.1196271440692796,True,False,True
19.0,6.0,0.1,10.0,0.1,9.999911222206896,1.1407607223448275,14.731538758620694,2.8869394917680453,0.0050339977623564,0.0052138426797821,6.717472301948791e-05,0.336360300840807,True,False,True
19.0,6.0,0.100604,0.95,0.100604,0.950398635862069,0.0619811149310344,0.6966898406896551,0.8645632898963507,0.0056829545165408,0.0011572212080145,2.8732451630320424e-05,0.08082962485358,True,False,False
19.0,6.0,0.101224,0.99,0.101224,0.9897786986206896,0.0678120543103448,0.7784927448275862,0.6572761262722074,0.0052617006858836,0.0011908812844724,2.384993307097815e-05,0.0394436963063031,True,False,False
19.0,6.0,0.11,0.99,0.11,0.9900517548275862,0.0709988985862069,0.7184972210344827,0.9882069738504988,0.0056199203911371,0.0013608596189587,2.742855070712308e-05,0.1472471650674726,True,False,False
19.0,6.0,0.126808,1.05,0.126808,1.049766796551724,0.0870694787241379,0.733402784137931,0.754316644594967,0.0056433082088894,0.0017092007681857,2.8406882491187936e-05,0.0523855491165435,True,False,False
19.0,6.0,0.13,1.01,0.13,1.0105891093103447,0.0808406585517241,0.6272932541379311,0.9607110935556336,0.0058331787169808,0.0017862842940253,3.2014870748871134e-05,0.078887127603843,True,False,False
19.0,6.0,0.15,1.1,0.15,1.0994992020376175,0.105943453721003,0.6931238905015674,1.0153426410305837,0.0054824749786519,0.0022194423859067,3.0143175828809343e-05,0.1313432804647885,True,False,False
19.0,6.0,0.15,1.2,0.15,1.1997689108045977,0.1276185198390804,0.8916050343908047,1.1538462467063182,0.0051499162315796,0.0022443898957573,2.4012855337758184e-05,0.1167748477226427,True,False,False
19.0,6.0,0.15,1.3,0.15,1.300047519878296,0.148905006612576,1.0767793446247464,0.9832480188410524,0.0046940845519445,0.0023342302140611,2.0134706990440384e-05,0.091317048602666,True,False,True
19.0,6.0,0.15,1.4,0.15,1.4002602564263322,0.1698595435736677,1.253752236677116,1.1909437612297753,0.0043757533643548,0.0023954067088582,1.854120016137382e-05,0.151327149782841,True,False,True
19.0,6.0,0.15,1.5,0.15,1.5000513440438872,0.1905237564420062,1.425360496708464,1.041812542455633,0.0041992105372572,0.0024815508501486,1.6942080932948892e-05,0.0862710428938969,True,False,True
19.0,6.0,0.15,1.6,0.15,1.6000004386206896,0.2110513309655172,1.5934275579310344,1.074755302634515,0.0040653900972962,0.0025660101161177,1.5542004905887235e-05,0.0654730794940914,True,False,True
19.0,6.0,0.15,1.7,0.15,1.6997013,0.2314554537931034,1.7585029206896552,0.889943598950041,0.0038988836374203,0.0026479455817027,1.4887896126015208e-05,0.0550179613077546,True,False,True
19.0,6.0,0.15,1.8,0.15,1.7999691037931034,0.2518411539999999,1.922764882413793,1.1863558152419829,0.0037466474405132,0.0027763826705505,1.4132738456989728e-05,0.1315703392558831,True,False,True
19.0,6.0,0.15,1.9,0.15,1.8998963087774297,0.2720192010031348,2.0846006347962382,1.2756215330720606,0.0037457343493926,0.002803997204965,1.394572988686468e-05,0.1991067489096894,True,False,True
19.0,6.0,0.15,2.4,0.15,2.399951175862069,0.3723783606896551,2.8814421758620687,1.2405219229754905,0.0033450105331822,0.0032907658985978,1.242157556578134e-05,0.1065259327662313,True,False,True
19.0,6.0,0.15,2.8,0.15,2.7999522287356324,0.4518836211494252,3.5095698846743297,1.325317569127417,0.0033253863734504,0.0036597567761055,1.224689729692416e-05,0.1692630593274018,True,False,True
19.0,6.0,0.15,3.8,0.15,3.800221040450929,0.64868094132626,5.064690133952254,1.5648754213556595,0.003363587635119,0.0046006790574764,1.4082870520620652e-05,0.1301253472976341,True,False,True
19.0,6.0,0.15,4.6,0.15,4.600284042649728,0.8045647303811252,6.301353344646097,2.289949390874908,0.0035687409662617,0.0052754089504795,1.6882241735538588e-05,0.2950020783404922,True,False,True
19.0,6.0,0.15,5.3,0.15,5.299690636206896,0.9401459170689656,7.379838644827585,1.9921909948197147,0.0038976381268301,0.0058552857295452,2.049064327834629e-05,0.1058582249075821,True,False,True
19.0,6.0,0.15,6.0,0.15,6.0002951245436105,1.0753279592292089,8.458877688640973,2.410469454541736,0.0042082315135218,0.0063909676949372,2.488496004775232e-05,0.2230505467470414,True,False,True
19.0,6.0,0.15,7.2,0.15,7.2002343461206895,1.3055563918103448,10.304664060344829,2.4751157772913226,0.004734718535392,0.0074082206831286,4.494486098236172e-05,0.1958267947339449,True,False,True
19.0,6.0,0.15,10.0,0.15,9.999470975862067,1.837807148275862,14.604701982758622,2.7156912462748557,0.0061841714764026,0.0096494329134767,7.748979302912184e-05,0.1970431708829225,True,False,True
19.0,6.0,0.151337,0.99,0.151337,0.990145514137931,0.0811529313103448,0.428245974137931,1.2135434134522205,0.0065467865594286,0.0022673164038611,4.6952652644152846e-05,0.163602820153262,True,False,False
19.0,6.0,0.16142,8.63,0.16142,8.783074624489796,1.7588813224489794,12.705048448979593,2.635807279739587,0.0058872395559749,0.0099069820402729,6.082026121379816e-05,0.0362882006178401,True,False,True
19.0,6.0,0.17286,8.09,0.17286,8.044001869387754,1.747604297959184,11.533594775510204,3.043146537245558,0.0056247570806656,0.0101246534120413,5.509235918212419e-05,0.157146016294591,True,False,True
19.0,6.0,0.18,1.06,0.18,1.0601713827586208,0.1052147959310344,0.4216900655172414,1.2960754496624012,0.0065049917456744,0.002980054406615,4.5354414964659456e-05,0.0954496320002765,True,False,False
19.0,6.0,0.189712,1.05,0.189712,1.0496207068965515,0.1040120499655172,0.3347412431034482,1.348865378383859,0.0066029285852818,0.0032575786897077,4.8802025289167703e-05,0.0718266342376518,True,False,False
19.0,6.0,0.190666,1.09,0.190666,1.0891129034482758,0.1163688331034482,0.4259364706896552,1.0734235061610689,0.0064405352328195,0.0033206323029015,4.3150444395651075e-05,0.127596830210014,True,False,False
19.0,6.0,0.2,1.1,0.2,1.100243633687003,0.1223126864456233,0.3961456083819628,0.961441609525112,0.0061899715656803,0.0035610692105471,4.2497158922671426e-05,0.0740040199391616,True,False,False
19.0,6.0,0.2,1.2,0.2,1.1998317022312373,0.1536742145638945,0.6085202054158215,1.0295370488764175,0.0056369789656478,0.0035561897910987,3.020264115625428e-05,0.1450513305024724,True,False,False
19.0,6.0,0.2,1.3,0.2,1.2997304494252877,0.1845888849808428,0.8015638278160919,1.1626853098188117,0.0051025094886155,0.003698611398135,2.482623879434773e-05,0.0681250623128625,True,False,True
19.0,6.0,0.2,1.4,0.2,1.3999489275862067,0.2152654588585017,0.9848416284185492,1.1378546435427423,0.004695938412222,0.0037592847477425,2.1201518292246485e-05,0.0732842868650527,True,False,True
19.0,6.0,0.2,1.5,0.2,1.499779883764368,0.2453930326005746,1.1613276971264368,1.0986416279549631,0.0044157673172838,0.0038763746293313,1.899911661634652e-05,0.1722790829445511,True,False,True
19.0,6.0,0.2,1.6,0.2,1.599739062068965,0.2755588134482759,1.3333606413793104,1.0896892932010518,0.0042472480975101,0.0039208720813876,1.742284063559752e-05,0.0097478690032937,True,False,True
19.0,6.0,0.2,1.7,0.2,1.6998611310344829,0.30555701545977,1.502750220881226,1.2265427775409448,0.0040399768213063,0.004165823694682,1.6078610582176003e-05,0.1671866839495585,True,False,True
19.0,6.0,0.2,1.9,0.2,1.9000638391625615,0.3651458016995074,1.8347109431034485,1.2120766428504712,0.0038431161322122,0.0044373617401154,1.4618374487314046e-05,0.0973447986524964,True,False,True
19.0,6.0,0.2,2.0,0.2,2.00010031,0.3946313615517241,1.9982417658620688,1.3367533129098623,0.0037577254217973,0.0045675046115099,1.4141031727002784e-05,0.0701224025661012,True,False,True
19.0,6.0,0.2,2.4,0.2,2.3998848166328597,0.5121386368965517,2.6428385350912778,1.5881251052297949,0.0035747727017275,0.0050833024099534,1.2740182950571335e-05,0.210123246885794,True,False,True
19.0,6.0,0.2,2.8,0.2,2.8001004432950194,0.6288221466411239,3.2792334703703707,1.7057497302679645,0.0035133389198702,0.0056521120899857,1.3038722446301985e-05,0.1587333903625183,True,False,True
19.0,6.0,0.2,3.8,0.2,3.799752631034483,0.9162042475862068,4.850895065517242,1.8749741509526543,0.0037208541465074,0.0071500394594161,1.5293918733768815e-05,0.0464747817716406,True,False,True
19.0,6.0,0.2,4.6,0.2,4.600062162068966,1.143896975862069,6.10091702413793,2.1776313788220487,0.004092300232734,0.0082247447419647,1.9111140874731497e-05,0.1605128393188075,True,False,True
19.0,6.0,0.2,5.3,0.2,5.299940205807623,1.341559094555354,7.191266406352088,2.166059587055176,0.0045175425411591,0.0093476429747754,2.3881426333603133e-05,0.3286023180119175,True,False,True
19.0,6.0,0.2,6.0,0.2,6.000244694694961,1.537496248275862,8.280188260477452,2.3311331053271673,0.0048034185373463,0.0100945201662955,2.9288947686776298e-05,0.1416942543708603,True,False,True
19.0,6.0,0.2,10.0,0.2,9.99953929827586,2.642665931034483,14.485282344827583,3.1708057792818267,0.0075177311922176,0.0154878679763585,8.982857789419023e-05,0.3269576630118352,True,False,True
19.0,6.0,0.23,1.01,0.23,1.0084054486206897,0.0928879764827586,-0.0418213986551724,1.41137413904126,0.0083681036853336,0.0049419066728177,9.81791249062273e-05,0.0700690547912523,True,False,False
19.0,6.0,0.246643,4.82,0.246643,4.78232887755102,1.5758007469387754,6.201323089795918,2.213430073092666,0.0045293506508776,0.0116447638308659,2.240091147679345e-05,0.2103864210048333,True,False,True
19.0,6.0,0.25,1.1,0.25,1.0991967702586207,0.1328998816091953,0.1106748178448275,1.2492131917316855,0.0067002009453198,0.0051283118060474,5.374623711617629e-05,0.1529791284094092,True,False,False
19.0,6.0,0.25,1.2,0.25,1.199826976551724,0.1758581538620689,0.3352429810344827,1.2411062093162375,0.0057401911191263,0.0051383628441847,3.495376109580444e-05,0.129353627945493,True,False,False
19.0,6.0,0.25,1.3,0.25,1.2997104672413793,0.2178672193472905,0.5342595143965517,1.2219872499270437,0.0051014482448043,0.0052329191671421,2.6821744500627658e-05,0.1646513319864286,True,False,True
19.0,6.0,0.25,1.4,0.25,1.3997116637931035,0.259841394525862,0.7217430923275863,1.3033445692373236,0.0047417838314311,0.005276901396823,2.2214680009764028e-05,0.1712090714993418,True,False,True
19.0,6.0,0.25,1.5,0.25,1.4997764579310349,0.3013041998620689,0.901527879724138,1.2458590710068935,0.0045233909075859,0.0054950811106628,1.997981016807065e-05,0.1019736797333138,True,False,True
19.0,6.0,0.25,1.6,0.25,1.599911446551724,0.3426164746551724,1.076872001724138,1.175470570767046,0.004293052668774,0.0056252051277485,1.7874635020703077e-05,0.1194091721608242,True,False,True
19.0,6.0,0.25,1.7,0.25,1.7001200844827586,0.3838249772413792,1.2488900499999998,1.277395513569597,0.0042126498803475,0.00583931232735,1.6770548860023373e-05,0.0884945180061465,True,False,True
19.0,6.0,0.25,1.8,0.25,1.799727955172414,0.4247209393103448,1.4176188827586207,1.5931285635976065,0.0040429440694367,0.0060700477950613,1.5396116598782038e-05,0.1005489535039931,True,False,True
19.0,6.0,0.25,1.9,0.25,1.8998519658456492,0.4656890881937602,1.5849545019704432,1.4784136772901453,0.0039515037098752,0.0060201111580134,1.45111927197906e-05,0.2074453091613266,True,False,True
19.0,6.0,0.25,2.0,0.25,1.9998658434227332,0.5063487191570881,1.7506858480204344,1.5007428926973934,0.0038203681711054,0.0063787614415044,1.4291105407398853e-05,0.1561220311724385,True,False,True
19.0,6.0,0.25,2.4,0.25,2.3998123172413797,0.6682196037931034,2.403530446551724,1.6443295374400886,0.0037072288389903,0.0072294476745148,1.3050662842777706e-05,0.277551092832565,True,False,True
19.0,6.0,0.25,2.8,0.25,2.799895243448276,0.8282330785517242,3.0470445124137933,1.6340426621753383,0.003690349279749,0.0080114747879136,1.3239597533929268e-05,0.0859751930736415,True,False,True
19.0,6.0,0.25,3.8,0.25,3.800095382120051,1.223449546871009,4.637768101787995,2.124966683899819,0.0040520977741462,0.0100623867147039,1.6396482972671263e-05,0.192484534925252,True,False,True
19.0,6.0,0.25,4.6,0.25,4.599791499507389,1.534397851724138,5.900405829556649,2.4315780196937635,0.0045174776988061,0.0117154881046293,2.133185798842573e-05,0.2627882533000624,True,False,True
19.0,6.0,0.25,5.3,0.25,5.299777874137931,1.8050853793103447,7.002916798275862,2.4285424135337297,0.0049179570361021,0.0130052600679808,2.6724926194418493e-05,0.1552691354371113,True,False,True
19.0,6.0,0.25,6.0,0.25,5.999776666538953,2.0729404759897827,8.103389551340998,2.4833967009761837,0.0054251200036206,0.0143860715192742,3.316744317502598e-05,0.2596961340568174,True,False,True
19.0,6.0,0.25,7.2,0.25,7.199953718495298,2.528198105015674,9.987080399373042,2.93603650937626,0.0062788408114725,0.0165293220573509,4.46862984511728e-05,0.3984692364217235,True,False,True
19.0,6.0,0.25,10.0,0.25,10.000409800574712,3.5760092858237553,14.375009475095784,3.5686104474072877,0.0083534288591389,0.0216805874632793,0.0001092515596819,0.3645418319067741,True,False,True
19.0,6.0,0.252616,1.05,0.252616,1.0500118551724138,0.1116451059655172,-0.0367565817931034,1.699575684883035,0.0073352275752194,0.0053848652790774,7.409433099577114e-05,0.1268555214787928,True,False,False
19.0,6.0,0.28,1.01,0.28,1.0079500903448275,0.0917205399655172,-0.3469247620689655,1.8331921675567264,0.0090604313649849,0.0069818470329945,0.000131614269407,0.1457408309660204,True,False,False
19.0,6.0,0.28,1.06,0.28,1.0604765655172417,0.1187389096206896,-0.1555854986206896,1.516998625236648,0.0072379142021801,0.0063464515402336,7.099072955059594e-05,0.1068890984542825,True,False,False
19.0,6.0,0.3,1.1,0.3,1.099408648275862,0.1414830348275862,-0.1578690513793103,1.4751355651339642,0.0065142310131009,0.0069101315553521,5.6483112173840205e-05,0.1061051179548527,True,False,False
19.0,6.0,0.3,1.2,0.3,1.200004324137931,0.1970305777079107,0.0722009796247463,1.4538503446334945,0.0056843924875756,0.0067970575846072,3.615129653167767e-05,0.1809894032439216,True,False,False
19.0,6.0,0.3,1.3,0.3,1.2999582935091276,0.2519663995740365,0.2736422229208924,1.276381318723606,0.0050722766513408,0.0069900363018645,2.6303507467915714e-05,0.0794811216852851,True,False,True
19.0,6.0,0.3,1.5,0.3,1.5001405935960592,0.3619070911330048,0.6449521256650247,1.3764223430070712,0.0044279173712916,0.0071794182670295,1.8956581668135833e-05,0.1881815093468555,True,False,True
19.0,6.0,0.3,1.6,0.3,1.5997343051724138,0.4162708179310345,0.8213379105172415,1.4888496501366162,0.0042171074867293,0.0074413419544285,1.6778155517731567e-05,0.1331678237637188,True,False,True
19.0,6.0,0.3,1.7,0.3,1.6998964976600988,0.4707473391133004,0.9951084141502464,1.5692085324974918,0.0040546744118428,0.007689984293258,1.555403271071979e-05,0.1766055348484738,True,False,True
19.0,6.0,0.3,1.8,0.3,1.799962007112069,0.5250425641594827,1.1659633086206895,1.5047152561545534,0.0039697070803879,0.0079960466535292,1.476861415666343e-05,0.1193963520822113,True,False,True
19.0,6.0,0.3,1.9,0.3,1.8999629446460984,0.5792256775317605,1.3351815947368422,1.46272602475604,0.0038880615916678,0.008341176674234,1.3645542444441374e-05,0.1709410198035485,True,False,True
19.0,6.0,0.3,2.0,0.3,1.9998037724137936,0.6329662608045977,1.5023937574712642,1.799450591003145,0.00379447689675,0.0085425810544067,1.37094552199357e-05,0.262720400244412,True,False,True
19.0,6.0,0.3,2.8,0.3,2.800010549195403,1.0590158765517244,2.8140775312643673,2.1065391118023995,0.003795538612774,0.0106428207602283,1.3434330229335715e-05,0.1907890726342448,True,False,True
19.0,6.0,0.3,3.8,0.3,3.799812720689655,1.5812804455172411,4.423314166896551,2.1853384586601887,0.0043638345030692,0.0133596479745783,1.7703184633080244e-05,0.1743474482414317,True,False,True
19.0,6.0,0.3,4.6,0.3,4.599817867748478,1.9914822742393508,5.701678784787019,2.6136067113424426,0.0048045322470318,0.0152999930766125,2.3374156113132943e-05,0.1705267434514367,True,False,True
19.0,6.0,0.3,5.3,0.3,5.300256512068965,2.3464018,6.817691036206895,2.6984221016077714,0.0053455475302471,0.0171002137811224,2.9462102957207813e-05,0.3022132546710595,True,False,True
19.0,6.0,0.3,6.0,0.3,5.999742565517242,2.6980490758620688,7.930255600000001,3.056208370995212,0.0059646607352211,0.0190153267689372,3.772714808538139e-05,0.3167366670834405,True,False,True
19.0,6.0,0.3,7.2,0.3,7.1997087359346645,3.2948518081669693,9.835767233756808,3.677090208054035,0.0070754390648847,0.0222103263071613,5.009021788914614e-05,0.3102241528877679,True,False,True
19.0,6.0,0.3,10.0,0.3,9.999684277931037,4.66189559413793,14.27221664137931,3.648806030180355,0.0094120675196786,0.0290575563687241,0.0001104678374694,0.6013588104469891,True,False,True
