ms,lr,la,rho*,T*,rho*_sim,T*_sim,P*_sim,TotEn_sim,shear_viscosity,T*_sim_std,P*_sim_std,TotEn_sim_std,shear_viscosity_std,is_fluid,is_solid,is_stable
1.0,18.0,6.0,0.688915,0.97,0.688915,0.9700133755172414,0.3644452310344827,-2.568586203448276,1.4658506398761937,0.0024117986635285,0.0199327520395114,6.724766064321852e-06,0.0522092979400927,True,False,False
1.0,18.0,6.0,0.697246,1.09,0.697246,1.089844172413793,0.8207347113793103,-2.372983944827586,1.2989756816395703,0.0024702921129037,0.0212317237984275,6.795468845623447e-06,0.0378353712054104,True,False,True
1.0,18.0,6.0,0.7,0.9,0.7,0.8999213426436782,0.1809319057471264,-2.7824239850574712,1.2661205871313037,0.0023308076649347,0.0199924445769966,6.94521950734994e-06,0.1065276537991593,True,False,False
1.0,18.0,6.0,0.7,1.0,0.7,0.99991037,0.5306879279310345,-2.5738738287356324,1.2035517806133356,0.0023626563951629,0.0204174642326558,6.500321230264242e-06,0.0830484020628617,True,False,True
1.0,18.0,6.0,0.7,1.1,0.7,1.1000195413793104,0.8767484128735633,-2.3686958367816096,1.300239704298482,0.0025003483036744,0.0212405229386867,6.36320795657582e-06,0.0273699232365078,True,False,True
1.0,18.0,6.0,0.7,1.12,0.7,1.1198411103448276,0.944735321724138,-2.3283988068965513,1.13643488930961,0.0025268058323943,0.0213669105202252,6.371067483920322e-06,0.0986580553384222,True,False,True
1.0,18.0,6.0,0.7,1.2,0.7,1.2000183747126436,1.217234635632184,-2.166150105747126,1.1925381510221056,0.0025813659595826,0.021657548616325,6.536632220252516e-06,0.0924707683515263,True,False,True
1.0,18.0,6.0,0.7,1.3,0.7,1.300114903448276,1.5534385563218391,-1.9650148379310344,1.2796458684793908,0.0027698227893782,0.0228556993602169,6.798634512419481e-06,0.1308348683216579,True,False,True
1.0,18.0,6.0,0.7,1.4,0.7,1.40003773908046,1.883636472413793,-1.7657357091954025,1.2879725915813938,0.0029161359023053,0.0239300645142629,7.112869479836392e-06,0.0690255663117331,True,False,True
1.0,18.0,6.0,0.7,1.5,0.7,1.4998796528735634,2.209979518390804,-1.5676105241379308,1.320746346377973,0.0030960378092408,0.024866771303722,7.74385525407144e-06,0.0899736976012135,True,False,True
1.0,18.0,6.0,0.7,1.6,0.7,1.6000165931034482,2.531320421839081,-1.3700093091954024,1.3024825770878452,0.0032225654721506,0.0259562058123308,7.988760830685678e-06,0.1115678872579776,True,False,True
1.0,18.0,6.0,0.7,1.7,0.7,1.7000778390804598,2.8497219310344826,-1.1731077735632185,1.3421629957671308,0.0033970214584262,0.0268086904988884,8.747133324792666e-06,0.1122475718527811,True,False,True
1.0,18.0,6.0,0.7,1.8,0.7,1.7999592620689655,3.163290742528736,-0.9773734305747126,1.263159390079035,0.0035997413589106,0.0281516536188223,8.727364730882027e-06,0.1532421288188085,True,False,True
1.0,18.0,6.0,0.7,1.9,0.7,1.899807667816092,3.472682654022989,-0.782343210229885,1.3595985490721871,0.0037290870519667,0.0289071405219278,9.37637197445678e-06,0.205009367499016,True,False,True
1.0,18.0,6.0,0.7,2.0,0.7,1.999923747126437,3.77967966321839,-0.5873859101149426,1.270920934642061,0.0038701857767782,0.0298313126409367,1.0187541824729762e-05,0.1126518625859928,True,False,True
1.0,18.0,6.0,0.7,2.4,0.7,2.399870701149425,4.975043750574713,0.1866313672413793,1.440178398800231,0.0046224473544148,0.0345570984888445,1.372536642119196e-05,0.1280710314325669,True,False,True
1.0,18.0,6.0,0.7,2.8,0.7,2.7997141206896554,6.128970901149425,0.954306588045977,1.5244847002529562,0.005298985333187,0.0387022614180854,1.773871431988079e-05,0.2619496071000394,True,False,True
1.0,18.0,6.0,0.7,3.8,0.7,3.80006823908046,8.87112012183908,2.8538575620689657,1.5424044656587077,0.0070445883763347,0.049613807228031,3.0103975117458228e-05,0.2035866303298266,True,False,True
1.0,18.0,6.0,0.7,4.6,0.7,4.600062642528736,10.95794791954023,4.3576720310344825,1.6876370993239715,0.0083852727490297,0.0577073602583361,4.3185824887138786e-05,0.2046592372077876,True,False,True
1.0,18.0,6.0,0.7,5.3,0.7,5.299846398850575,12.721204563218391,5.663857596551724,1.6490249803700352,0.009440811211584,0.0645388270382618,5.4997991787668555e-05,0.2073876569192682,True,False,True
1.0,18.0,6.0,0.7,6.0,0.7,5.999533005747126,14.437567965517244,6.962896424137932,1.6604600243414844,0.0107175732406634,0.0722425874917365,6.930806619304364e-05,0.1400424257445491,True,False,True
1.0,18.0,6.0,0.7,7.2,0.7,7.199656431034484,17.29284596551724,9.17738,1.6335068039191745,0.0126176873824589,0.0835486436298472,9.692562037915096e-05,0.1672684639028062,True,False,True
1.0,18.0,6.0,0.7,10.0,0.7,10.000192013793104,23.630229540229884,14.293598689655171,2.136830633277175,0.016699362093623,0.1079123487492994,0.0002299840468025,0.149052741673402,True,False,True
1.0,18.0,6.0,0.705117,0.85,0.705117,0.8499648131034483,0.0252727926320306,-2.9204043241379307,1.257736622689027,0.0023696861441479,0.0200134749737603,7.216537252457786e-06,0.0042750056660037,True,False,False
1.0,18.0,6.0,0.71,0.9,0.71,0.900012338965517,0.2329680403448275,-2.843669165517241,1.2966631691032433,0.002262916274516,0.0205274045136835,6.94383300050231e-06,0.0122508879253593,True,False,False
1.0,18.0,6.0,0.713872,9.82,0.713872,9.706206326530612,24.177901591836733,13.80581387755102,2.222167939754604,0.0168021732895313,0.1107850313084849,0.0002500536188031,0.0259657357473242,True,False,True
1.0,18.0,6.0,0.725599,0.97,0.725599,0.9700752158620688,0.5994186306896552,-2.7919103344827594,1.614548031976021,0.002272152731397,0.0210144057943211,6.181556643811018e-06,0.0608396558940363,True,False,True
1.0,18.0,6.0,0.734722,1.01,0.734722,1.0099575586206897,0.8345822855172415,-2.7633340137931035,1.5598197539568337,0.002269572759091,0.0210787964749382,6.1058685706684805e-06,0.0273272966419544,True,False,True
1.0,18.0,6.0,0.74,0.85,0.74,0.8499445244827586,0.2133664565517241,-3.1365624,1.342283197307671,0.0021614575813347,0.0206153486850748,6.218289684059607e-06,0.0267585753932131,True,False,False
1.0,18.0,6.0,0.742847,0.8,0.742847,0.7996894713793103,0.0152303072408275,-3.263818644827586,1.6297191897103804,0.0020534254204723,0.0205551289799477,6.097239305828266e-06,0.0330373409501157,True,False,False
1.0,18.0,6.0,0.75,0.9,0.75,0.8999849065517241,0.5041533510344828,-3.0907913505747127,1.6483541325404674,0.0021482099952064,0.0207926568902667,6.122375806269683e-06,0.122329695133998,True,False,False
1.0,18.0,6.0,0.75,1.0,0.75,0.999959961494253,0.9400784409195404,-2.8769322275862073,1.5733107203469143,0.0023260451168743,0.0216109806487499,6.083352010190892e-06,0.0748902530981032,True,False,True
1.0,18.0,6.0,0.75,1.1,0.75,1.099985755172414,1.3668286402298848,-2.6652851402298854,1.6671648737567994,0.0024691283147614,0.0227567437986383,6.241441144331548e-06,0.1698544968025727,True,False,True
1.0,18.0,6.0,0.75,1.2,0.75,1.199889720689655,1.7857680494252872,-2.455587490804598,1.4982379586023635,0.0026978824432516,0.0242214875644655,6.496311234140475e-06,0.1102252501371675,True,False,True
1.0,18.0,6.0,0.75,1.3,0.75,1.3001061252873565,2.1965136137931034,-2.2469703459770116,1.7009120242625344,0.002829812430859,0.0246921748211749,6.934216391844834e-06,0.1572081173001507,True,False,True
1.0,18.0,6.0,0.75,1.4,0.75,1.400079364367816,2.599160834482759,-2.040024248275862,1.665080767813896,0.0030309858314846,0.0262897002967343,7.310473069704721e-06,0.1495286939302907,True,False,True
1.0,18.0,6.0,0.75,1.5,0.75,1.5000755896551723,2.9955848160919545,-1.834050187356322,1.699610946926683,0.0031607375437554,0.027125050398127,7.807823597115427e-06,0.1046356909108226,True,False,True
1.0,18.0,6.0,0.75,1.6,0.75,1.5999864413793103,3.385449795402298,-1.6291906678160923,1.6227565271261166,0.0033858517780213,0.0287501206050747,8.410799029179153e-06,0.142093743663213,True,False,True
1.0,18.0,6.0,0.75,1.7,0.75,1.6997895195402295,3.769245242528735,-1.425381289655172,1.557902543658095,0.0035623901936382,0.0296623958530858,8.942721693854991e-06,0.1325359508593728,True,False,True
1.0,18.0,6.0,0.75,1.9,0.75,1.9000601080459771,4.522354414942528,-1.018836940229885,1.6122661395381277,0.0039745081553185,0.0325081717713052,1.07663027890436e-05,0.1283344157711348,True,False,True
1.0,18.0,6.0,0.75,2.0,0.75,1.999999810344828,4.8912230678160915,-0.8169304962068965,1.6511590242516758,0.0041237935312389,0.0336201844159586,1.0941294592155345e-05,0.0819531472679083,True,False,True
1.0,18.0,6.0,0.75,2.4,0.75,2.400107683908046,6.326563641379311,-0.0141561520689655,1.6312060093474303,0.0049085360691671,0.0386308486200971,1.4840463789242517e-05,0.1172277927323746,True,False,True
1.0,18.0,6.0,0.75,2.8,0.75,2.800169643678161,7.705032065517242,0.7807647577011494,1.7650523290303135,0.0055685202321962,0.0430207777979302,1.8896139222060756e-05,0.257195279541392,True,False,True
1.0,18.0,6.0,0.75,3.8,0.75,3.7998852022988503,10.969507574712646,2.743006481609195,1.7973572889670708,0.0073784562972503,0.0550346893735913,3.2822302249012675e-05,0.2440740985966409,True,False,True
1.0,18.0,6.0,0.75,4.6,0.75,4.6000672563218385,13.437881022988508,4.293444218390805,2.1124854432654567,0.0087747190166079,0.0640068894731289,4.618834008256826e-05,0.3255759525743198,True,False,True
1.0,18.0,6.0,0.75,5.3,0.75,5.299694659770115,15.51920148275862,5.638132517241378,1.9973636840772928,0.01003140790726,0.071970183983569,6.033551960998178e-05,0.1643140355881032,True,False,True
1.0,18.0,6.0,0.75,6.0,0.75,6.000054720689656,17.542304609195405,6.975524490804597,2.056631723613142,0.0112271529158093,0.0800792491187109,7.50044109029366e-05,0.1756327974330399,True,False,True
1.0,18.0,6.0,0.75,7.2,0.75,7.1989990666666674,20.89681490804598,9.24889637816092,2.073024450273476,0.0132882679998816,0.0933721049257481,0.0001043572792777,0.2555901798331695,True,False,True
1.0,18.0,6.0,0.75,10.0,0.75,9.99978146321839,28.31473154022989,14.495276643678158,2.3002050258286104,0.0179716392132912,0.1234171255812612,0.0002559007755941,0.3482415421617628,True,False,True
1.0,18.0,6.0,0.750505,0.79,0.750505,0.7899992003448275,0.0188428171292344,-3.33339755862069,1.7259986561588676,0.0020022039109614,0.0202122522354324,6.218817610663416e-06,0.0789689725603809,True,False,False
1.0,18.0,6.0,0.760541,1.09,0.760541,1.0900941275862068,1.4549287931034482,-2.7480312620689653,1.7662210847662336,0.0025290901314494,0.0228088307470344,6.401018254731055e-06,0.0976520227644942,True,False,True
1.0,18.0,6.0,0.762283,0.97,0.762283,0.9699298679310344,0.9356778313793104,-3.015423779310345,1.8136107529548915,0.0022899967255977,0.0224664589036728,6.057638483739602e-06,0.103471960290659,True,False,True
1.0,18.0,6.0,0.763545,1.12,0.763545,1.1198349034482755,1.6260301758620692,-2.702278951724138,1.6891007815452412,0.0025389447382551,0.0231020816018716,6.249201159870569e-06,0.2290670242834314,True,False,True
1.0,18.0,6.0,0.770335,0.76,0.770335,0.7600661355172413,0.0102590464977172,-3.5256304931034483,1.837804355233386,0.0019333624954253,0.0206359746241039,5.983617454700496e-06,0.2739046714755052,True,False,False
1.0,18.0,6.0,0.77431,4.07,0.77431,4.065641453061224,13.066239183673469,3.228258926530612,2.3339359083149924,0.0081212946855271,0.0620923704960014,3.802320741290408e-05,0.0162427003842879,True,False,True
1.0,18.0,6.0,0.782287,1.01,0.782287,1.0099201862068965,1.3686990068965517,-3.048574896551724,1.9764116395053843,0.0024019360148292,0.0228937150668446,6.211989362325559e-06,0.0473619755381874,True,False,True
1.0,18.0,6.0,0.78356,0.74,0.78356,0.7399515693103448,0.0075797989747413,-3.655369586206896,2.180984742954966,0.0019259147407147,0.0206530246523169,5.923027258639507e-06,0.0486575364332855,True,False,False
1.0,18.0,6.0,0.795178,0.89,0.795178,0.9017735824489798,0.987016088979592,-3.364477575510204,2.322241930053098,0.0021856055703639,0.022137289447858,6.035099818028042e-06,0.0339767098003076,True,False,True
1.0,18.0,6.0,0.795918,0.9,0.795918,0.9101504808163264,1.0414780975510205,-3.3501976408163268,1.8251039962119435,0.0022013772855388,0.0226504286086026,5.86926851755625e-06,0.1330949404697696,True,False,True
1.0,18.0,6.0,0.798968,0.97,0.798968,0.9703055572413792,1.4019857413793102,-3.234623575862069,2.5786506463584167,0.0023445994236171,0.0231816670757708,6.035948144707017e-06,0.090824071102426,True,False,True
1.0,18.0,6.0,0.8,0.76,0.8,0.7600166348275863,0.2650594420689655,-3.714476075862069,2.20045633909963,0.0019258128538566,0.0209445923740265,5.889148185360587e-06,0.0274641857196183,True,False,False
1.0,18.0,6.0,0.8,0.8,0.8,0.8000535366666667,0.4895585052873563,-3.623310554022989,2.210147160563517,0.0020111955609987,0.0213389390547048,5.718248009037447e-06,0.1983806231290277,True,False,False
1.0,18.0,6.0,0.8,0.9,0.8,0.8999354198850575,1.0397354708045976,-3.3978140999999997,2.1898106451867947,0.0021413385449961,0.0221532726244417,5.873700790919592e-06,0.1184854440627711,True,False,True
1.0,18.0,6.0,0.8,1.0,0.8,1.0000336425287355,1.576419117241379,-3.1743625471264365,2.0367416630685904,0.0023864049744233,0.0233902368158349,6.07283699269981e-06,0.1525280124094452,True,False,True
1.0,18.0,6.0,0.8,1.1,0.8,1.099908883908046,2.097074965517242,-2.9536629827586207,2.16869778215638,0.0025829134386377,0.0249009435081049,6.398412830652733e-06,0.149217991319867,True,False,True
1.0,18.0,6.0,0.8,1.2,0.8,1.2000254034482758,2.60641281954023,-2.734119177011494,2.2321369609432784,0.0028007956411959,0.0260266747139223,6.653046241423593e-06,0.2788079052332619,True,False,True
1.0,18.0,6.0,0.8,1.3,0.8,1.299934811494253,3.104790214942528,-2.5164383344827583,1.9530572006997236,0.0029847189997871,0.0272401810023632,7.29683281427199e-06,0.1537087767048717,True,False,True
1.0,18.0,6.0,0.8,1.4,0.8,1.3998912425287355,3.593291885057471,-2.300000636781609,2.123544405609855,0.0031416068789608,0.0284990886296901,7.713457668116179e-06,0.1548360278746833,True,False,True
1.0,18.0,6.0,0.8,1.5,0.8,1.4998882091954022,4.071039017241379,-2.084915356321839,1.9089626486508875,0.0033527633765565,0.0298836947954242,8.502678803730575e-06,0.1841464184585667,True,False,True
1.0,18.0,6.0,0.8,1.6,0.8,1.600078270749108,4.54097499393579,-1.8705018532699167,2.45298228881044,0.0036088361665481,0.0315956607309255,9.317890826070642e-06,0.3600935190671323,True,False,True
1.0,18.0,6.0,0.8,1.7,0.8,1.69999571954023,5.003402872413793,-1.657428444827586,2.1341200007296663,0.0038293446236688,0.0334291225601888,1.0005565579503304e-05,0.0975313793702011,True,False,True
1.0,18.0,6.0,0.8,1.8,0.8,1.7998897091954025,5.457212622988505,-1.445519840229885,2.1072794288323142,0.0039253641974761,0.0338068979144235,1.0603083468754134e-05,0.1829186219795173,True,False,True
1.0,18.0,6.0,0.8,1.9,0.8,1.8998067448275864,5.905452394252873,-1.234248412643678,2.0591810119890743,0.0041042052580791,0.0350103177384663,1.1317306073158224e-05,0.1577089972414848,True,False,True
1.0,18.0,6.0,0.8,2.0,0.8,1.999739924137931,6.346816859770114,-1.0238325126436782,2.08696178712471,0.0043114528008219,0.0365850217935548,1.222413979951047e-05,0.2770180027896219,True,False,True
1.0,18.0,6.0,0.8,2.4,0.8,2.3999982954022987,8.060763471264368,-0.1879705317241379,2.161944800171524,0.0050912396192515,0.0421505153692952,1.5924388132868644e-05,0.2266168643372438,True,False,True
1.0,18.0,6.0,0.8,2.8,0.8,2.8000541609195397,9.702297859770114,0.6383373350574713,2.2082683618416756,0.005921956817652,0.0481535888296541,2.0973452977240204e-05,0.2873236606790453,True,False,True
1.0,18.0,6.0,0.8,3.8,0.8,3.80026102183908,13.566903977011496,2.672835454022988,2.300821070790927,0.0078882107529772,0.0616730489169179,3.5738963666606835e-05,0.1347750253522407,True,False,True
1.0,18.0,6.0,0.8,4.6,0.8,4.599824643678161,16.473479367816093,4.274554010344827,2.331828102421106,0.0093281618604104,0.0717473317064559,5.028960694917996e-05,0.2881489545290874,True,False,True
1.0,18.0,6.0,0.8,6.0,0.8,6.000335629885057,21.29462643678161,7.0424471448275865,2.331568930865961,0.0119962030904807,0.0906228352127033,8.279634763237293e-05,0.2146252360628607,True,False,True
1.0,18.0,6.0,0.8,7.2,0.8,7.200540139080459,25.21722114942529,9.384473710344828,2.543604559761329,0.0140135732780036,0.1041317772584244,0.0001144582759439,0.5013284838315337,True,False,True
1.0,18.0,6.0,0.8,10.0,0.8,9.999425863218391,33.850616137931034,14.76954232183908,2.6739442034821232,0.0187947328460115,0.1363868018857403,0.0002757802094872,0.3084166636401124,True,False,True
1.0,18.0,6.0,0.809435,1.0,0.809435,0.9838751559183672,1.6395576408163266,-3.2654392122448974,2.3438642862854833,0.0024096147257089,0.0240832089149059,5.993723157975471e-06,0.1250351130751797,True,False,True
1.0,18.0,6.0,0.815122,0.69,0.815122,0.6898822289655173,0.001328388775231,-3.9740485275862065,2.839186080646404,0.0018387974816902,0.020882591399548,6.047209725619056e-06,0.1357745813184269,True,False,False
1.0,18.0,6.0,0.823836,1.09,0.823836,1.0898268275862069,2.4973213137931034,-3.1080853758620695,2.9594698008439275,0.0025911959900355,0.0253748944116087,6.600257929746178e-06,0.1784134933994591,True,False,True
1.0,18.0,6.0,0.827091,1.12,0.827091,1.120215479310345,2.7386423724137927,-3.0570760172413793,2.3222635459400904,0.002697178257589,0.0260838522516298,6.563804128739082e-06,0.2162852743813028,True,False,True
1.0,18.0,6.0,0.827243,0.67,0.827243,0.669906887586207,0.0016909019960688,-4.099421617241379,2.559513945325695,0.0017955921532669,0.0211765473293134,5.8294472555492725e-06,0.2816120717813873,True,False,False
1.0,18.0,6.0,0.829852,1.01,0.829852,1.0100404931034483,2.1563181586206897,-3.3227090034482756,2.402424925557651,0.0024639365600203,0.024702685062883,6.121117589915495e-06,0.1273796902817793,True,False,True
1.0,18.0,6.0,0.835178,0.89,0.835178,0.906916563265306,1.6313320897959185,-3.5908799551020403,3.3588442869662485,0.0022764141031287,0.0232920539264531,6.1721281478955445e-06,0.1119576193384835,True,False,False
1.0,18.0,6.0,0.835652,0.97,0.835652,0.970069441724138,2.031254886206897,-3.446965093103448,2.842890323646954,0.0024355245826737,0.0245148682698025,6.37656059584478e-06,0.2984313333405061,True,False,True
1.0,18.0,6.0,0.835714,1.22,0.835714,1.1996467836734692,3.3936176775510205,-2.922517648979591,2.8027501071152043,0.0029207479908737,0.0281352851231493,7.077074439752704e-06,0.0697730003809148,True,False,True
1.0,18.0,6.0,0.835918,0.9,0.835918,0.9064867408163264,1.6421168530612245,-3.5961356489795917,2.8400106115227635,0.002346002373083,0.0242918283813185,5.988219087848334e-06,0.0391828565737007,True,False,True
1.0,18.0,6.0,0.839184,0.65,0.839184,0.6498770820689657,0.0018657258388551,-4.224807813793103,3.4821752947213347,0.0017576374228686,0.0209908144845157,5.941518147798101e-06,0.15675264924496,True,False,False
1.0,18.0,6.0,0.849435,1.0,0.849435,1.0177026653061223,2.6214458530612244,-3.41244518367347,3.216374349521856,0.0025390003350388,0.0257338151688986,6.452621149370312e-06,0.1623676267029023,True,False,True
1.0,18.0,6.0,0.85,0.7,0.85,0.6999761445977011,0.4977210575862069,-4.171931451724138,3.204338620891444,0.001892630138818,0.0216948429016565,5.954083578773121e-06,0.3129717514412653,True,False,False
1.0,18.0,6.0,0.85,0.8,0.85,0.7999912994125161,1.1967266348659005,-3.930526550702427,3.3385767449432557,0.0020747064500079,0.022680607299094,6.101304185591992e-06,0.1157999967811402,True,False,False
1.0,18.0,6.0,0.85,0.9,0.85,0.8999902206896553,1.86996246091954,-3.6924249057471266,2.7989444775031873,0.0023131481896215,0.0241071114362956,6.102762857484474e-06,0.1771972738292577,True,False,False
1.0,18.0,6.0,0.85,1.0,0.85,0.9999835648275862,2.521437709195402,-3.456977122988506,3.016415848524046,0.0025311254391905,0.025629269258429,6.508313475162082e-06,0.2744618729399959,True,False,False
1.0,18.0,6.0,0.85,1.1,0.85,1.0999665241379308,3.1525803494252873,-3.224032591954023,2.724942692581109,0.0026677882626277,0.0264661858132098,6.880312915613904e-06,0.2489353474206851,True,False,True
1.0,18.0,6.0,0.85,1.2,0.85,1.1999964540229884,3.768291966666667,-2.992844106896551,3.177231282292269,0.0029288792535845,0.0285339773333814,7.37372924738228e-06,0.1776426103232365,True,False,True
1.0,18.0,6.0,0.85,1.3,0.85,1.2997475057471266,4.366707518390806,-2.764148935632184,2.697766078443657,0.0031656808768336,0.0300758549761878,7.659866433239866e-06,0.2204760342321988,True,False,True
1.0,18.0,6.0,0.85,1.4,0.85,1.400064371264368,4.95415665632184,-2.53585051954023,2.925862116526986,0.0033802429198172,0.0316311936635683,8.238289419819854e-06,0.5120228653068801,True,False,True
1.0,18.0,6.0,0.85,1.5,0.85,1.49996651954023,5.526602186206897,-2.310086366666667,2.852820537574631,0.003584725054684,0.0332089804091389,8.99313028553606e-06,0.0953349487116738,True,False,True
1.0,18.0,6.0,0.85,1.6,0.85,1.600281801149425,6.092001332183909,-2.0843693574712643,2.8752851204564136,0.0037906565737405,0.0349242052802642,9.751310863283017e-06,0.1347588556210394,True,False,True
1.0,18.0,6.0,0.85,1.7,0.85,1.70001821954023,6.643529337931034,-1.86129398045977,2.9467688703080532,0.0040083154683656,0.0362853920974892,1.0492702693515707e-05,0.1006886105974772,True,False,True
1.0,18.0,6.0,0.85,1.8,0.85,1.8001439172413791,7.185693636781609,-1.6387693264367813,2.665031905495291,0.0042459047296861,0.0382598982081146,1.1600234641845547e-05,0.2613630780236066,True,False,True
1.0,18.0,6.0,0.85,1.9,0.85,1.9000145563218391,7.719752781609196,-1.417626683908046,2.695085350169504,0.0042906290023166,0.0380942619990364,1.2235419472562107e-05,0.0870914078753528,True,False,True
1.0,18.0,6.0,0.85,2.0,0.85,2.000176629885058,8.246333383908047,-1.1968960988505748,2.875116322923582,0.0046609412228162,0.0412489755511553,1.338603416298195e-05,0.2584655269000917,True,False,True
1.0,18.0,6.0,0.85,2.4,0.85,2.3999834402298847,10.279914896551723,-0.3243682067816091,2.822074905771082,0.0053678394676956,0.0463223244452352,1.7612608310835477e-05,0.2722400043818807,True,False,True
1.0,18.0,6.0,0.85,2.8,0.85,2.7999930298850577,12.221322011494252,0.5369108206896552,2.9852017046108252,0.0062755124771536,0.0532089287287976,2.2889122448399707e-05,0.2700797058741552,True,False,True
1.0,18.0,6.0,0.85,3.8,0.85,3.800270104597701,16.77697420689655,2.65236186091954,2.764927232082385,0.0081541263970038,0.066871193411898,3.932766946176401e-05,0.3894917767612535,True,False,True
1.0,18.0,6.0,0.85,4.6,0.85,4.600260026436782,20.187722287356326,4.313287112643678,2.680802928528748,0.0099357535068477,0.0799771603642627,5.526372408809059e-05,0.339443495456839,True,False,True
1.0,18.0,6.0,0.85,5.3,0.85,5.299953640903687,23.04772749702735,5.749181565755054,2.5539355959899033,0.011131180736937,0.0887464825977469,7.152082819578221e-05,0.2353883130050641,True,False,True
1.0,18.0,6.0,0.85,6.0,0.85,5.9999557333333335,25.81866582758621,7.173418457471263,2.9226815639215333,0.0123721476424452,0.0975887953547903,8.823424907191202e-05,0.2187070262220031,True,False,True
1.0,18.0,6.0,0.85,7.2,0.85,7.19965863908046,30.38611367816092,9.588555440229886,2.8443367284196373,0.0144585226527003,0.1128624052143131,0.0001228279978275,0.3277037860955082,True,False,True
1.0,18.0,6.0,0.85,10.0,0.85,10.00003979770115,40.4042628045977,15.132799068965516,2.6214949019364666,0.0198342551489639,0.1517082196707922,0.0002692654086977,0.1897163802531305,True,False,True
1.0,18.0,6.0,0.872336,0.97,0.872336,0.9699338151724136,2.8602315758620693,-3.647681624137931,4.147533385576877,0.0025250891633431,0.026166888674108,6.499139177816334e-06,0.1683811254068165,True,False,False
1.0,18.0,6.0,0.87364,1.2,0.87364,1.1982486408163266,4.451710016326531,-3.1096397551020405,3.857255170932882,0.0030535464774257,0.0299040182045354,7.556863819093316e-06,0.1339009415323318,True,False,True
1.0,18.0,6.0,0.875178,0.89,0.875178,0.8918696591836731,2.372031795918367,-3.8522440244897966,3.7582856498233257,0.0024106084359788,0.0255411854330815,6.361844286420406e-06,0.1078629393100573,True,False,False
1.0,18.0,6.0,0.875714,1.22,0.875714,1.2039914816326531,4.557361310204081,-3.1053526938775513,3.5757054428100075,0.0031310027799726,0.0308267312614741,7.403121635428445e-06,0.1070290260653936,True,False,True
1.0,18.0,6.0,0.877417,1.01,0.877417,1.0098141551724138,3.277476482758621,-3.5776485206896553,4.382765893932153,0.002610354010754,0.0269162081550001,6.517780457845512e-06,0.4296938414036247,True,False,False
1.0,18.0,6.0,0.880918,0.9,0.880918,0.9074993387755104,2.630573224489796,-3.84499266122449,3.7128956766735977,0.0024593654450548,0.0261412692857864,6.2885825468120795e-06,0.1606478315471388,True,False,False
1.0,18.0,6.0,0.885178,0.89,0.885178,0.8953596685714287,2.6488984857142857,-3.8976979183673466,4.38514351818558,0.002428512062612,0.025618405625076,6.658675833142208e-06,0.0962629044047775,True,False,False
1.0,18.0,6.0,0.885918,0.9,0.885918,0.9093696440816328,2.7755139632653063,-3.8668359469387745,3.880443202163748,0.002496417560595,0.0266627835882073,6.461656293575714e-06,0.0641254466412642,True,False,False
1.0,18.0,6.0,0.886918,0.9,0.886918,0.912638084489796,2.8272780612244897,-3.8639484244897977,4.600979422729675,0.002531775024364,0.0265618922826995,6.65054118748458e-06,0.1426382914407462,True,False,False
1.0,18.0,6.0,0.889435,1.0,0.889435,0.9978458248979593,3.5380164612244895,-3.666778587755102,4.024480643088884,0.0026887722718523,0.0277411866795689,6.7720763304456675e-06,0.5312873716646013,True,False,False
1.0,18.0,6.0,0.890636,1.12,0.890636,1.119999475862069,4.465876775862069,-3.3745226241379314,4.402800982200857,0.0028820785471158,0.0287354838218797,7.09979886773646e-06,0.3275564966889809,True,False,False
1.0,18.0,6.0,0.894435,1.0,0.894435,1.003558931020408,3.731082934693878,-3.6774131877551026,4.308590510214141,0.0027263688672337,0.0282419629114061,7.069728907467284e-06,0.2391221293462851,True,False,False
1.0,18.0,6.0,0.895304,6.04,0.895304,5.924759138775511,30.37819195918367,7.202481751020407,3.567821715847495,0.0129423447639166,0.1071569901385993,9.417798524188148e-05,0.0424078519543891,True,False,True
1.0,18.0,6.0,0.9,1.0,0.9,1.0001459201149423,3.882223239080459,-3.7124265862068966,4.586473516885507,0.0027124896630513,0.0280890424321463,6.807969101773645e-06,0.2391712504335928,True,False,False
1.0,18.0,6.0,0.9,1.1,0.9,1.100087048275862,4.640145190804598,-3.465256029885057,3.961058184177285,0.0029375497001733,0.0298242188851465,7.271131148940984e-06,0.3871217206607098,True,False,False
1.0,18.0,6.0,0.9,1.2,0.9,1.1999883344827584,5.374838994252873,-3.2207917045977013,4.3144798137000855,0.0031175978373827,0.0310395952613296,7.932189431414676e-06,0.5866048452956277,True,False,False
1.0,18.0,6.0,0.9,1.3,0.9,1.2999286367816092,6.091831657471264,-2.9782889080459776,4.040337607073338,0.0033750888435426,0.0331138048474307,8.29156027943224e-06,0.4773880675126092,True,False,False
1.0,18.0,6.0,0.9,1.4,0.9,1.3999036471264368,6.792664105747127,-2.737530594252873,3.8999237822530946,0.0035781429267188,0.0346558794878816,9.258180532927554e-06,0.1793685362140948,True,False,False
1.0,18.0,6.0,0.9,1.5,0.9,1.4999613183908047,7.474032743678162,-2.499008566666667,3.897176092118421,0.0037782334458593,0.0359660316320678,9.98402529057923e-06,0.585203416384674,True,False,True
