ms,lr,la,T*,P*,rhol*,rhov*,Tr,Pr,Tc*,Pc*,rhoc*
1.0,23.0,6.0,0.8700263278999999,0.0522832177,0.6290693808000001,0.0888411646153846,0.912246219219818,0.5684269828988119,0.953718754399524,0.0919787752392943,0.3350423454242144
1.0,23.0,6.0,0.8899995816999999,0.0598764619599999,0.5980385756,0.1097730688095238,0.9331887179468934,0.6509812921972898,0.953718754399524,0.0919787752392943,0.3350423454242144
1.0,23.0,6.0,0.900018653,0.06440039007,0.5831705744827586,0.1159382043333333,0.9436939861444432,0.700165770879796,0.953718754399524,0.0919787752392943,0.3350423454242144
1.0,23.0,6.0,0.9300524186,0.07937819419,0.5188131136363636,0.1642409907727272,0.975185204558104,0.8630055573526358,0.953718754399524,0.0919787752392943,0.3350423454242144
1.0,23.0,6.0,0.9400594591,0.08500828804,0.4915937366666666,0.1901797,0.9856778581353116,0.9242163512053764,0.953718754399524,0.0919787752392943,0.3350423454242144
1.0,23.0,6.0,0.953718754399524,0.0919787752392943,0.3350423454242144,0.3350423454242144,1.0,1.0,0.953718754399524,0.0919787752392943,0.3350423454242144
1.0,24.0,6.0,0.6200219825,0.0040764506322,0.8482956086666665,0.0073654085470588,0.6587236195615795,0.0447093076764178,0.9412475340001656,0.0911767782606517,0.337438510607666
1.0,24.0,6.0,0.6299958097999999,0.0045458572165554,0.8408318499999999,0.0082133744371428,0.6693200109886175,0.0498576205836087,0.9412475340001656,0.0911767782606517,0.337438510607666
1.0,24.0,6.0,0.6499914282,0.006433747691123,0.8264703141935483,0.010568075,0.6905637515326395,0.0705634462399024,0.9412475340001656,0.0911767782606517,0.337438510607666
1.0,24.0,6.0,0.6699829928000001,0.008324706109127,0.8114943222580644,0.0134927717647058,0.7118031852393487,0.0913029201945339,0.9412475340001656,0.0911767782606517,0.337438510607666
1.0,24.0,6.0,0.6899864942999999,0.0106329506160754,0.796249424375,0.0168317800058823,0.733055300944755,0.1166190648421294,0.9412475340001656,0.0911767782606517,0.337438510607666
1.0,24.0,6.0,0.6999113724,0.0118362603895019,0.7878675081818182,0.0193963830516129,0.7435996877733938,0.1298166113707701,0.9412475340001656,0.0911767782606517,0.337438510607666
1.0,24.0,6.0,0.7200157687,0.014926861500303,0.7718230793939393,0.0236477514242424,0.7649589961102339,0.1637134123957618,0.9412475340001656,0.0911767782606517,0.337438510607666
1.0,24.0,6.0,0.73998411,0.01813306178007,0.7552445971428571,0.0291026095454545,0.7861737569236169,0.1988780709955784,0.9412475340001656,0.0911767782606517,0.337438510607666
1.0,24.0,6.0,0.7599833119999999,0.0219782691955499,0.7369761057575758,0.0351605190625,0.8074213047551699,0.2410511713050389,0.9412475340001656,0.0911767782606517,0.337438510607666
1.0,24.0,6.0,0.7700403285,0.0241473832613379,0.7280731293939393,0.0388107429666666,0.8181060780339474,0.2648413743278639,0.9412475340001656,0.0911767782606517,0.337438510607666
1.0,24.0,6.0,0.7900825957000001,0.02911493354109,0.7083346048387099,0.0468577413125,0.8393993791859019,0.3193239999976491,0.9412475340001656,0.0911767782606517,0.337438510607666
1.0,24.0,6.0,0.8099575773999999,0.03483655559205,0.6889180562068965,0.0566836962857142,0.8605149529133931,0.3820770623465216,0.9412475340001656,0.0911767782606517,0.337438510607666
1.0,24.0,6.0,0.8199977169,0.037968335919859,0.6773439703448275,0.061233346037037,0.8711817957335076,0.4164255048727098,0.9412475340001656,0.0911767782606517,0.337438510607666
1.0,24.0,6.0,0.8399825590000001,0.044622349814,0.6541649503448276,0.074912824137931,0.8924140873232315,0.4894047658323243,0.9412475340001656,0.0911767782606517,0.337438510607666
1.0,24.0,6.0,0.8599784079000001,0.051734686789,0.628240793076923,0.0887090304,0.9136580727550132,0.5674107791032429,0.9412475340001656,0.0911767782606517,0.337438510607666
1.0,24.0,6.0,0.8800214699,0.060539914917,0.59955084,0.1101293635862068,0.9349522183182104,0.6639839230108731,0.9412475340001656,0.0911767782606517,0.337438510607666
1.0,24.0,6.0,0.8900418359,0.06484454875,0.581461015,0.1200593692083333,0.9455980533807627,0.7111958767025699,0.9412475340001656,0.0911767782606517,0.337438510607666
1.0,24.0,6.0,0.9099951425,0.07477979964,0.5404811104166667,0.1542646923448275,0.9667968410314476,0.8201627768226597,0.9412475340001656,0.0911767782606517,0.337438510607666
1.0,24.0,6.0,0.9200123753,0.08054535145,0.5268792411111111,0.1710270438461538,0.9774393473203384,0.8833976478061213,0.9412475340001656,0.0911767782606517,0.337438510607666
1.0,24.0,6.0,0.9412475340001656,0.0911767782606517,0.337438510607666,0.337438510607666,1.0,1.0,0.9412475340001656,0.0911767782606517,0.337438510607666
1.0,25.0,6.0,0.6199952135999999,0.004611946852476,0.8468244733333333,0.0079790294852941,0.6686583439422907,0.0513908277832352,0.9272227277455604,0.0897426068311068,0.3399765875817965
1.0,25.0,6.0,0.6300081537999999,0.0050547070653923,0.8390117925,0.0092847633548387,0.6794571950709136,0.0563244956200695,0.9272227277455604,0.0897426068311068,0.3399765875817965
1.0,25.0,6.0,0.6500085408,0.006867995971027,0.8244610793548385,0.0114856638235294,0.7010274029632816,0.0765299361534302,0.9272227277455604,0.0897426068311068,0.3399765875817965
1.0,25.0,6.0,0.6700273459999999,0.0088633210734296,0.8088478051612902,0.0147048361764705,0.722617474691434,0.098763802238441,0.9272227277455604,0.0897426068311068,0.3399765875817965
1.0,25.0,6.0,0.680009938,0.010357436349365,0.8013498309375,0.0166810915529411,0.7333835956042288,0.1154126976594007,0.9272227277455604,0.0897426068311068,0.3399765875817965
1.0,25.0,6.0,0.7000203018,0.0126789842190835,0.7843839060606062,0.020817513148387,0.7549645633708979,0.1412816572505522,0.9272227277455604,0.0897426068311068,0.3399765875817965
1.0,25.0,6.0,0.7199869472,0.016330742855276,0.767980899,0.0264463593636363,0.7764983813010804,0.1819731277252735,0.9272227277455604,0.0897426068311068,0.3399765875817965
1.0,25.0,6.0,0.7299618417,0.018035377735594,0.7591428097058823,0.028912799,0.7872562005407499,0.200967838716075,0.9272227277455604,0.0897426068311068,0.3399765875817965
1.0,25.0,6.0,0.7499745939,0.021732300967597,0.740777173030303,0.03436447421875,0.8088397441718026,0.2421625773418484,0.9272227277455604,0.0897426068311068,0.3399765875817965
1.0,25.0,6.0,0.7699493215000001,0.026509560174002,0.7217311785294119,0.0420273563333333,0.8303822786700309,0.295395477244073,0.9272227277455604,0.0897426068311068,0.3399765875817965
1.0,25.0,6.0,0.7799740478999999,0.0286412273183099,0.711838556451613,0.0466432790882353,0.8411938410919032,0.3191485998641863,0.9272227277455604,0.0897426068311068,0.3399765875817965
1.0,25.0,6.0,0.7999920056,0.034566512345976,0.6908132317647058,0.0566907646562499,0.8627829988001827,0.385173927597504,0.9272227277455604,0.0897426068311068,0.3399765875817965
1.0,25.0,6.0,0.8100106932,0.037434794633234,0.67902084,0.062304731030303,0.8735880484395065,0.4171351374234681,0.9272227277455604,0.0897426068311068,0.3399765875817965
1.0,25.0,6.0,0.8400012277,0.04829550813,0.6437648729032258,0.0812912035714285,0.9059325257722814,0.5381558418610556,0.9272227277455604,0.0897426068311068,0.3399765875817965
1.0,25.0,6.0,0.8500426478170477,0.0513502259567567,0.6322050961538461,0.08818809375,0.9167620921931374,0.5721944990231503,0.9272227277455604,0.0897426068311068,0.3399765875817965
1.0,25.0,6.0,0.8699923408999999,0.06031760306,0.6009925252631578,0.1108535548148148,0.9382776272269449,0.6721177954359642,0.9272227277455604,0.0897426068311068,0.3399765875817965
1.0,25.0,6.0,0.8799796861999999,0.0651883016,0.5840876146153847,0.1244797468499999,0.9490488745240028,0.7263918878875744,0.9272227277455604,0.0897426068311068,0.3399765875817965
1.0,25.0,6.0,0.8999944105000001,0.0749330149799999,0.539786425,0.1561608144,0.9706345450442496,0.8349770262526678,0.9272227277455604,0.0897426068311068,0.3399765875817965
